user,rating_mean,rating_std,rating_median,rating_min,rating_max,rating_count,rating_range,rating_entropy,prop_rating_0,prop_rating_1,prop_rating_2,prop_rating_3,prop_rating_4,prop_rating_5,prop_extreme,prop_zero,prop_five,unique_items_rated,item_coverage_ratio,avg_item_popularity,std_item_popularity,mean_deviation,std_deviation,abs_mean_deviation,avg_item_avg_rating,std_item_avg_rating,label
395,3.065934065934066,1.062514813514489,3.0,0,5,91,5,1.4579306227752913,0.01098901098901099,0.06593406593406594,0.18681318681318682,0.3956043956043956,0.26373626373626374,0.07692307692307693,0.08791208791208792,0.01098901098901099,0.07692307692307693,91,0.091,276.65934065934067,145.80582367429028,-0.3452355107703405,0.9636227035716588,0.8128752753778604,3.4111695767044066,0.33810392682415163,0
397,3.0,1.3228756555322954,3.0,1,5,9,4,1.2730283365896258,0.0,0.2222222222222222,0.0,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,9,0.009,203.11111111111111,169.06614418951864,-0.1513122903099833,1.0087709064706405,0.8599251623401368,3.151312290309983,0.7245974614528613,0
398,3.2758620689655173,0.7971624553976225,3.0,1,4,29,3,1.0756041641085323,0.0,0.034482758620689655,0.10344827586206896,0.41379310344827586,0.4482758620689655,0.0,0.0,0.0,0.0,29,0.029,341.0344827586207,179.02064580828593,-0.4745930213672242,0.713771085082293,0.6746098538888022,3.7504550903327414,0.29211659838437903,0
400,3.0576923076923075,1.261030733632711,3.0,1,5,156,4,1.5660721328686895,0.0,0.10897435897435898,0.2692307692307692,0.24358974358974358,0.21153846153846154,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,156,0.156,222.30769230769232,93.99681637605471,-0.18755670629531673,1.156246751926092,0.9929238898487471,3.2452490139876247,0.3489699645692936,0
401,3.706766917293233,0.8328661255806166,4.0,2,5,133,3,1.2147878175347668,0.0,0.0,0.06766917293233082,0.3308270676691729,0.42857142857142855,0.17293233082706766,0.17293233082706766,0.0,0.17293233082706766,133,0.133,317.0375939849624,108.81137460142708,0.2823890598897543,0.7582270903741497,0.6632984494444562,3.4243778574034787,0.3279480471649539,0
402,3.44,0.8421337121794787,4.0,2,5,75,3,1.214268597612308,0.0,0.0,0.14666666666666667,0.3466666666666667,0.4266666666666667,0.08,0.08,0.0,0.08,75,0.075,273.1333333333333,135.21257871012386,0.3241512417753458,0.8505380434031413,0.7634584494768517,3.1158487582246543,0.4695319385317746,0
403,3.4673366834170856,1.1536890510340356,4.0,0,5,199,5,1.4933982661243106,0.005025125628140704,0.06532663316582915,0.10552763819095477,0.31155778894472363,0.3065326633165829,0.20603015075376885,0.21105527638190955,0.005025125628140704,0.20603015075376885,199,0.199,281.2613065326633,135.64962315808637,0.03236353751344723,1.0524502299544851,0.8542664275112213,3.4349731459036383,0.3159301150156107,0
404,3.382978723404255,1.0540437968246015,3.0,0,5,47,5,1.3993846745716267,0.02127659574468085,0.02127659574468085,0.10638297872340426,0.3829787234042553,0.3404255319148936,0.1276595744680851,0.14893617021276595,0.02127659574468085,0.1276595744680851,47,0.047,363.3404255319149,129.73857939111127,-0.10692839207194467,0.9719422370538101,0.7835058986968282,3.4899071154762,0.3064028525984759,0
405,3.4271356783919598,0.6915560968090405,3.0,1,5,199,4,1.0332728692218944,0.0,0.005025125628140704,0.07537688442211055,0.4321608040201005,0.4623115577889447,0.02512562814070352,0.02512562814070352,0.0,0.02512562814070352,199,0.199,248.62311557788945,134.7938705719941,0.2872007892059449,0.7452348850032808,0.6684194970090956,3.1399348891860153,0.4165887860978226,0
406,4.164179104477612,0.7170745690688013,4.0,2,5,134,3,1.0503997181828373,0.0,0.0,0.014925373134328358,0.1417910447761194,0.5074626865671642,0.3358208955223881,0.3358208955223881,0.0,0.3358208955223881,134,0.134,268.5,146.08858935539638,0.6029547556931977,0.6151701026371118,0.7084001610266154,3.5612243487844144,0.3248338979600293,0
407,3.7586206896551726,0.8724011370019897,4.0,2,5,29,3,1.2386492034357774,0.0,0.0,0.06896551724137931,0.3103448275862069,0.41379310344827586,0.20689655172413793,0.20689655172413793,0.0,0.20689655172413793,29,0.029,356.62068965517244,137.05405966601631,0.3638765917130542,0.7591253985612618,0.7021288331303085,3.394744097942118,0.37892281686115203,0
408,3.652173913043478,0.8747670497362985,4.0,2,5,46,3,1.2025488641189253,0.0,0.0,0.13043478260869565,0.21739130434782608,0.5217391304347826,0.13043478260869565,0.13043478260869565,0.0,0.13043478260869565,46,0.046,281.4782608695652,147.8509368144423,0.0760936161809173,0.9100642937220713,0.7304633295516135,3.5760802968625613,0.25061933901264577,0
409,3.4864864864864864,1.3609145645809115,4.0,1,5,111,4,1.5369294223053318,0.0,0.11711711711711711,0.15315315315315314,0.14414414414414414,0.2972972972972973,0.2882882882882883,0.2882882882882883,0.0,0.2882882882882883,111,0.111,251.9099099099099,124.4075085098491,0.19136202361342514,1.247899920323991,1.0743667251045552,3.295124462873061,0.3889538969097998,0
410,3.7846153846153845,1.1135850018524074,4.0,0,5,130,5,1.3900388791105098,0.023076923076923078,0.015384615384615385,0.06153846153846154,0.23846153846153847,0.3769230769230769,0.2846153846153846,0.3076923076923077,0.023076923076923078,0.2846153846153846,130,0.13,320.83846153846156,127.96273705705954,0.4165838215665412,1.017425739157919,0.8935826698031535,3.3680315630488433,0.3805112945933842,0
412,4.2063492063492065,0.6758204132214265,4.0,2,5,63,3,0.9824567873488391,0.0,0.0,0.015873015873015872,0.09523809523809523,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,63,0.063,296.53968253968253,139.26961845895914,0.775247189936805,0.7244434886615595,0.928326236497703,3.4311020164124013,0.3116885703531588,0
414,3.893939393939394,0.9628289708144573,4.0,1,5,66,4,1.301206285992508,0.0,0.015151515151515152,0.07575757575757576,0.19696969696969696,0.42424242424242425,0.2878787878787879,0.2878787878787879,0.0,0.2878787878787879,66,0.066,360.8484848484849,133.49690200084362,0.32409230241519066,0.9316662067987457,0.806400899775574,3.569847091524203,0.2702867986032129,0
415,4.342105263157895,0.8784604404166166,5.0,2,5,38,3,1.0785521860797171,0.0,0.0,0.05263157894736842,0.10526315789473684,0.2894736842105263,0.5526315789473685,0.5526315789473685,0.0,0.5526315789473685,38,0.038,281.94736842105266,193.54361857262285,0.6893866419434732,0.6990564272107501,0.8638214357584609,3.652718621214422,0.3602455309290526,0
416,2.6480582524271843,1.1546672945378182,2.0,0,5,412,5,1.5178643520404251,0.012135922330097087,0.1262135922330097,0.36893203883495146,0.26941747572815533,0.1407766990291262,0.0825242718446602,0.09466019417475728,0.012135922330097087,0.0825242718446602,412,0.412,197.9247572815534,139.09112932402243,-0.6490077329345614,1.1119406646735923,1.0750095168618232,3.297065985361746,0.39198841010354263,0
417,3.353153153153153,0.8092225421422455,3.0,0,5,555,5,1.1884606051417252,0.0018018018018018018,0.005405405405405406,0.10270270270270271,0.5009009009009009,0.3063063063063063,0.08288288288288288,0.08468468468468468,0.0018018018018018018,0.08288288288288288,555,0.555,188.14954954954956,132.495123453531,-0.04412683499903872,0.7345319102089856,0.5927456181375902,3.397279988152192,0.31039943777909,0
418,3.971631205673759,1.0753289357969067,4.0,1,5,141,4,1.340343331966582,0.0,0.02127659574468085,0.09219858156028368,0.18439716312056736,0.2978723404255319,0.40425531914893614,0.40425531914893614,0.0,0.40425531914893614,141,0.141,255.10638297872342,146.67659771111897,0.5339083888617866,0.8564826421346767,0.8637237445189734,3.4377228168119722,0.4390427165458723,0
419,2.4965034965034967,1.7517561645956765,3.0,0,5,143,5,1.7703512738433929,0.17482517482517482,0.1958041958041958,0.11188811188811189,0.14685314685314685,0.21678321678321677,0.15384615384615385,0.32867132867132864,0.17482517482517482,0.15384615384615385,143,0.143,269.1118881118881,132.36080144471012,-0.9102662587802193,1.8246860553314284,1.7118840977412295,3.4067697552837157,0.40126390819962565,1
421,3.0506024096385542,1.1335223088373074,3.0,0,5,415,5,1.5186380312164196,0.004819277108433735,0.07951807228915662,0.24819277108433735,0.2963855421686747,0.26987951807228916,0.10120481927710843,0.10602409638554217,0.004819277108433735,0.10120481927710843,415,0.415,215.64819277108433,133.61074977132463,-0.2795793843865617,1.023825799807058,0.869239716852065,3.3301817940251164,0.4098522628624131,0
422,3.3333333333333335,0.7669649888473704,3.0,2,5,18,3,1.1174899594231538,0.0,0.0,0.1111111111111111,0.5,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,18,0.018,284.27777777777777,166.08601795297858,-0.15598121035151352,0.6958005338646468,0.5663885420058828,3.4893145436848467,0.2978007442302807,0
423,3.146067415730337,0.9833911849697454,3.0,1,5,89,4,1.276283912824737,0.0,0.0898876404494382,0.06741573033707865,0.5280898876404494,0.23595505617977527,0.07865168539325842,0.07865168539325842,0.0,0.07865168539325842,89,0.089,345.39325842696627,133.74582559140168,-0.19081681646069953,1.051587448675529,0.7923722341817475,3.3368842321910366,0.37239162830658434,0
424,3.88412017167382,1.0366846341530305,4.0,0,5,466,5,1.345934895176586,0.006437768240343348,0.027896995708154508,0.05150214592274678,0.2145922746781116,0.388412017167382,0.3111587982832618,0.3175965665236052,0.006437768240343348,0.3111587982832618,466,0.466,199.60085836909872,133.0495239646449,0.6226152771620207,0.6919455857472986,0.8001282679783126,3.261504894511799,0.4571729627936533,0
425,3.784708249496982,0.8957378724163684,4.0,0,5,497,5,1.2587265940185883,0.002012072434607646,0.014084507042253521,0.06438631790744467,0.23340040241448692,0.48893360160965793,0.19718309859154928,0.19919517102615694,0.002012072434607646,0.19718309859154928,497,0.497,212.41247484909456,127.64209699276158,0.4635269101753281,0.7993710943450917,0.7712543618979638,3.321181339321654,0.37495415838486007,0
426,3.056338028169014,1.5649637794262972,3.0,0,5,284,5,1.703773263128876,0.07394366197183098,0.15140845070422534,0.09507042253521127,0.20422535211267606,0.2746478873239437,0.2007042253521127,0.2746478873239437,0.07394366197183098,0.2007042253521127,284,0.284,252.46830985915494,126.08871063574061,-0.3306861056986297,1.5136607994160494,1.2297529628278239,3.387024133867644,0.36251860892930676,0
427,3.892857142857143,1.1333099904225385,4.0,1,5,28,4,1.2468506468939171,0.0,0.03571428571428571,0.03571428571428571,0.35714285714285715,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,28,0.028,362.17857142857144,130.6309626876355,0.5212312709470772,0.8924862423227796,0.8391068702711079,3.371625871910066,0.4743404838025266,0
428,3.516949152542373,1.2859068491702133,4.0,1,5,118,4,1.4847037368150402,0.0,0.11016949152542373,0.1271186440677966,0.13559322033898305,0.3898305084745763,0.23728813559322035,0.23728813559322035,0.0,0.23728813559322035,118,0.118,275.4491525423729,145.75946685811823,0.03447529112513254,1.239162168817609,1.0239671358782136,3.4824738614172404,0.3351639366963938,1
429,2.5617529880478087,0.8939638218300757,3.0,1,5,251,4,1.2441628064851669,0.0,0.14741035856573706,0.2549800796812749,0.50199203187251,0.0796812749003984,0.01593625498007968,0.01593625498007968,0.0,0.01593625498007968,251,0.251,254.74501992031873,142.54273297891973,-0.8881521095880437,0.90799197474313,1.0162700711497075,3.4499050976358525,0.35662865581079345,0
430,3.9853658536585366,0.8659011444533189,4.0,1,5,205,4,1.1832612725439247,0.0,0.00975609756097561,0.00975609756097561,0.2926829268292683,0.36097560975609755,0.32682926829268294,0.32682926829268294,0.0,0.32682926829268294,205,0.205,226.90243902439025,138.77602297531632,0.6904813091886708,0.7124267904118047,0.8309147098413383,3.294884544469866,0.45985018593943483,0
431,3.12751677852349,1.3268973697253854,3.0,1,5,149,4,1.5852679942017318,0.0,0.1476510067114094,0.174496644295302,0.28187919463087246,0.19463087248322147,0.20134228187919462,0.20134228187919462,0.0,0.20134228187919462,149,0.149,260.1677852348993,142.58735599740922,-0.1755799084489155,1.3022522336704618,1.0835777906677035,3.3030966869724057,0.3936612636726549,1
432,3.627586206896552,0.7354593008058042,4.0,1,5,145,4,1.063779019898115,0.0,0.013793103448275862,0.013793103448275862,0.4,0.47586206896551725,0.09655172413793103,0.09655172413793103,0.0,0.09655172413793103,145,0.145,273.8965517241379,145.82303411907694,0.2882684730258173,0.7544698031907298,0.612730014494015,3.3393177338707347,0.37453005850766896,0
433,2.8841567291311754,0.9529213727425555,3.0,0,5,587,5,1.360860041384782,0.008517887563884156,0.04599659284497445,0.29642248722316866,0.3833049403747871,0.23339011925042588,0.03236797274275979,0.04088586030664395,0.008517887563884156,0.03236797274275979,587,0.587,197.33390119250427,124.84232072212991,-0.3572898738629307,0.7513769339718587,0.6935872850780294,3.241446602994106,0.4142253397513527,0
434,3.3159268929503916,1.0088260321917524,3.0,0,5,383,5,1.4098604455801882,0.0026109660574412533,0.0391644908616188,0.1514360313315927,0.3681462140992167,0.3237597911227154,0.11488250652741515,0.1174934725848564,0.0026109660574412533,0.11488250652741515,383,0.383,234.3603133159269,128.76816983325202,-0.012521613877802564,0.9430400391130275,0.7595994232789499,3.328448506828194,0.3693311461589722,0
436,3.1666666666666665,1.1801287483410208,3.0,0,5,234,5,1.4607192759161225,0.038461538461538464,0.0641025641025641,0.14102564102564102,0.26495726495726496,0.43162393162393164,0.05982905982905983,0.0982905982905983,0.038461538461538464,0.05982905982905983,234,0.234,243.55555555555554,141.1718244721564,-0.13167659314775076,1.0352447249768055,0.8192604869434645,3.298343259814417,0.42877271843840575,0
437,4.15,1.0399898784932577,5.0,2,5,20,3,1.070047314690476,0.0,0.0,0.05,0.3,0.1,0.55,0.55,0.0,0.55,20,0.02,253.9,159.2789344118312,0.9572233900572316,1.1038585388444142,1.2360751129273841,3.1927766099427686,0.33786152081938203,0
438,2.75,0.8987170342729172,3.0,1,4,40,3,1.2629806359748503,0.0,0.075,0.325,0.375,0.225,0.0,0.0,0.0,0.0,40,0.04,205.6,101.02647533171053,-0.41923734755773384,0.7871822973716737,0.7026418767544169,3.1692373475577336,0.42767513846194904,0
439,3.4838709677419355,0.7690239589651064,4.0,1,5,31,4,1.0410743221208718,0.0,0.03225806451612903,0.03225806451612903,0.3870967741935484,0.5161290322580645,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,31,0.031,392.19354838709677,155.8401786777805,-0.22159878434395988,0.7355654402720591,0.5263850592451571,3.7054697520858952,0.1904317889545104,0
441,3.1219512195121952,1.615473954466916,4.0,0,5,41,5,1.6521834690926158,0.12195121951219512,0.04878048780487805,0.14634146341463414,0.14634146341463414,0.34146341463414637,0.1951219512195122,0.3170731707317073,0.12195121951219512,0.1951219512195122,41,0.041,230.0731707317073,125.79316162731236,-0.12819497471664687,1.7025875231736698,1.4034564889313128,3.250146194228842,0.3446234358747706,0
443,3.887323943661972,0.8202664336255611,4.0,1,5,71,4,1.1480015771515215,0.0,0.014084507042253521,0.04225352112676056,0.18309859154929578,0.5633802816901409,0.19718309859154928,0.19718309859154928,0.0,0.19718309859154928,71,0.071,217.77464788732394,126.70823596899393,0.4359723637053415,0.8086000916370761,0.7220229051489369,3.4513515799566306,0.29982052492916605,0
444,4.107329842931938,1.3998495198840692,5.0,0,5,382,5,1.2436210608839362,0.05235602094240838,0.028795811518324606,0.041884816753926704,0.10732984293193717,0.17539267015706805,0.5942408376963351,0.6465968586387434,0.05235602094240838,0.5942408376963351,382,0.382,223.41623036649216,130.69702918074,0.9224753434844295,1.4571623600778933,1.54377772944482,3.1848544994475074,0.41812308656331254,0
445,3.5,0.9679550283649222,3.0,1,5,112,4,1.353609406036378,0.0,0.008928571428571428,0.14285714285714285,0.35714285714285715,0.32142857142857145,0.16964285714285715,0.16964285714285715,0.0,0.16964285714285715,112,0.112,312.39285714285717,147.37482745821885,0.11361753139673135,0.8744635135347231,0.7144087487589468,3.386382468603269,0.46092023777784386,0
446,2.726643598615917,1.226734662249658,3.0,0,5,289,5,1.5677503324672135,0.058823529411764705,0.09688581314878893,0.24567474048442905,0.2906574394463668,0.27335640138408307,0.03460207612456748,0.09342560553633218,0.058823529411764705,0.03460207612456748,289,0.289,219.82698961937717,142.41129487480987,-0.4608876821922203,0.9906426023714391,0.8540512243488064,3.1875312808081375,0.477090772654926,0
447,2.2551020408163267,2.188589078476995,2.0,0,5,98,5,1.4511897794103308,0.3979591836734694,0.07142857142857142,0.09183673469387756,0.08163265306122448,0.030612244897959183,0.32653061224489793,0.7244897959183674,0.3979591836734694,0.32653061224489793,98,0.098,267.8979591836735,149.50009411409087,-1.316302657078562,2.2193603937472433,2.3013361398712737,3.571404697894889,0.19711730700083768,0
448,2.357142857142857,1.803315849192274,2.0,0,5,56,5,1.7441522232826303,0.19642857142857142,0.21428571428571427,0.10714285714285714,0.19642857142857142,0.08928571428571429,0.19642857142857142,0.39285714285714285,0.19642857142857142,0.19642857142857142,56,0.056,312.85714285714283,164.07419924272938,-1.367785818697817,1.8212602915097529,1.9062040107784737,3.724928675840674,0.219499780165107,1
449,2.459627329192547,1.6582889857465875,3.0,0,5,161,5,1.7511780845667646,0.18012422360248448,0.16149068322981366,0.10559006211180125,0.2360248447204969,0.20496894409937888,0.11180124223602485,0.2919254658385093,0.18012422360248448,0.11180124223602485,161,0.161,253.06211180124222,147.3657308128739,-0.7401479697609882,1.7124613714720094,1.5292694699711662,3.1997752989535346,0.4669585121419005,1
450,4.114285714285714,0.8558105364782315,4.0,1,5,280,4,1.169607342773538,0.0,0.014285714285714285,0.02142857142857143,0.16428571428571428,0.4357142857142857,0.36428571428571427,0.36428571428571427,0.0,0.36428571428571427,280,0.28,242.7642857142857,128.82229769337494,0.7283849738237861,0.7359743070555009,0.9019758882548823,3.385900740461928,0.3721246693935969,0
451,3.80327868852459,0.9801304697360033,4.0,1,5,61,4,1.3210741098868461,0.0,0.01639344262295082,0.09836065573770492,0.19672131147540983,0.4426229508196721,0.2459016393442623,0.2459016393442623,0.0,0.2459016393442623,61,0.061,290.8688524590164,161.48998683198457,0.1833021418538658,0.9674101411361326,0.8255923623529017,3.6199765466707245,0.2584427029429939,0
452,3.5652173913043477,1.1994728750020207,3.0,2,5,23,3,1.278774712008812,0.0,0.0,0.21739130434782608,0.34782608695652173,0.08695652173913043,0.34782608695652173,0.34782608695652173,0.0,0.34782608695652173,23,0.023,314.82608695652175,163.75026777879927,0.1677947697514638,1.117567815469918,0.9122845246533271,3.397422621552884,0.39725165171765225,1
453,4.51063829787234,0.6875394194400757,5.0,3,5,47,2,0.8917835532254155,0.0,0.0,0.0,0.10638297872340426,0.2765957446808511,0.6170212765957447,0.6170212765957447,0.0,0.6170212765957447,47,0.047,300.6170212765957,160.20130721817654,0.9324745819539489,0.6996276463466348,1.0358156711202329,3.5781637159183917,0.21239550304096927,0
454,3.5138121546961325,0.6110804166631593,4.0,2,5,181,3,0.9209458444582742,0.0,0.0,0.03314917127071823,0.44751381215469616,0.49171270718232046,0.027624309392265192,0.027624309392265192,0.0,0.027624309392265192,181,0.181,264.585635359116,137.89963988857846,0.17889566606915308,0.539082611253726,0.4698244496607254,3.33491648862698,0.37215897111911694,0
455,4.409090909090909,0.5903260526902471,4.0,3,5,22,2,0.8454652292345644,0.0,0.0,0.0,0.045454545454545456,0.5,0.45454545454545453,0.45454545454545453,0.0,0.45454545454545453,22,0.022,306.40909090909093,160.3218961639688,0.8648924436077045,0.5686416824690519,0.9179612022602196,3.544198465483205,0.2780641889588391,0
456,3.8173076923076925,0.7342445173117673,4.0,2,5,104,3,1.0932289491357445,0.0,0.0,0.019230769230769232,0.3173076923076923,0.49038461538461536,0.17307692307692307,0.17307692307692307,0.0,0.17307692307692307,104,0.104,297.1923076923077,140.3189900525946,0.3467279716527044,0.6060554170471313,0.569823243805324,3.470579720654988,0.35104568807969133,0
457,2.8991354466858787,0.9639000449372719,3.0,0,5,347,5,1.3276015154338672,0.020172910662824207,0.05763688760806916,0.21902017291066284,0.414985590778098,0.2824207492795389,0.005763688760806916,0.025936599423631124,0.020172910662824207,0.005763688760806916,347,0.347,241.8155619596542,132.53314773465164,-0.37080074418640846,0.8166182347217704,0.6665524553975068,3.2699361908722877,0.432650693951443,0
458,3.0833333333333335,0.90033663737852,3.0,2,5,12,3,1.1988493129136213,0.0,0.0,0.25,0.5,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,12,0.012,207.25,81.02314484145873,-0.12189527935823811,0.7735869249238156,0.6165215695344708,3.2052286126915717,0.32113837322582284,0
459,4.084905660377358,1.302875388028172,5.0,1,5,106,4,1.2157533347461715,0.0,0.07547169811320754,0.0660377358490566,0.1509433962264151,0.11320754716981132,0.5943396226415094,0.5943396226415094,0.0,0.5943396226415094,106,0.106,274.6792452830189,162.86070865092702,0.5029835704434868,1.1818051756441021,1.1553923162429638,3.5819220899338715,0.32038688828891576,0
461,3.595744680851064,0.970422912470217,4.0,1,5,47,4,1.2898886963887701,0.0,0.0425531914893617,0.0851063829787234,0.23404255319148937,0.5106382978723404,0.1276595744680851,0.1276595744680851,0.0,0.1276595744680851,47,0.047,405.1489361702128,135.36375770869236,0.034708785478840785,0.8144752613248096,0.648112547540516,3.561035895372223,0.37673421191318507,0
462,2.63258785942492,1.2204817300204347,3.0,0,5,313,5,1.5859906224026599,0.04472843450479233,0.13738019169329074,0.2747603833865815,0.26517571884984026,0.23961661341853036,0.038338658146964855,0.08306709265175719,0.04472843450479233,0.038338658146964855,313,0.313,221.629392971246,132.42067061104564,-0.6720604146486753,1.1211039550096444,1.0455552865965194,3.304648274073595,0.3772978713357689,0
463,3.5062240663900415,0.7912033659254292,4.0,1,5,241,4,1.1649286150683427,0.0,0.012448132780082987,0.07883817427385892,0.36929460580912865,0.46887966804979253,0.07053941908713693,0.07053941908713693,0.0,0.07053941908713693,241,0.241,235.73858921161826,144.51531826419424,0.05086753662140855,0.6914703570412803,0.5610255670890585,3.455356529768633,0.341005371237821,0
464,3.983050847457627,0.7541042968140464,4.0,1,5,59,4,1.0331739272153542,0.0,0.01694915254237288,0.0,0.1864406779661017,0.576271186440678,0.22033898305084745,0.22033898305084745,0.0,0.22033898305084745,59,0.059,281.5593220338983,149.86698368731,0.4293569249780942,0.6209087425517702,0.5979797324935647,3.5536939224795328,0.34404956548475707,0
465,3.5444444444444443,0.8368092302849781,4.0,1,5,90,4,1.208513851366111,0.0,0.011111111111111112,0.1,0.3111111111111111,0.4888888888888889,0.08888888888888889,0.08888888888888889,0.0,0.08888888888888889,90,0.09,363.94444444444446,128.25399317971278,-0.03351719035513936,0.7132504087122765,0.5582092373489054,3.577961634799584,0.3585343556364589,0
466,2.7333333333333334,1.3602497306042518,3.0,0,5,180,5,1.676977679526521,0.03888888888888889,0.17777777777777778,0.21666666666666667,0.25,0.2111111111111111,0.10555555555555556,0.14444444444444443,0.03888888888888889,0.10555555555555556,180,0.18,234.37222222222223,135.5198981681414,-0.5248014528381287,1.2125273545129507,1.071274476650944,3.258134786171462,0.4337833086523499,0
468,3.121157323688969,0.8218951889710111,3.0,1,5,553,4,1.2133276946053457,0.0,0.028933092224231464,0.1717902350813743,0.47377938517179025,0.30018083182640143,0.02531645569620253,0.02531645569620253,0.0,0.02531645569620253,553,0.553,207.85171790235083,122.54747557452333,-0.08801324139046209,0.6312302059245859,0.5128175710046764,3.2091705650794315,0.43935635182276694,0
470,4.190476190476191,0.7496030695673294,4.0,2,5,21,3,0.9759390643499375,0.0,0.0,0.047619047619047616,0.047619047619047616,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,21,0.021,396.8095238095238,128.50471549621003,0.443833748599021,0.625894190032714,0.6098582424053866,3.7466424418771695,0.24684038996895763,0
471,3.5555555555555554,1.2935233335271092,4.0,1,5,18,4,1.472157144138865,0.0,0.1111111111111111,0.05555555555555555,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.0,0.2777777777777778,18,0.018,317.1111111111111,160.91901101043084,-0.24968599795797056,1.2487377630626504,0.9846054922925869,3.805241553513526,0.19439644437599912,0
472,3.6690647482014387,1.293173207676626,4.0,1,5,139,4,1.4895998631335616,0.0,0.09352517985611511,0.10071942446043165,0.18705035971223022,0.2805755395683453,0.3381294964028777,0.3381294964028777,0.0,0.3381294964028777,139,0.139,222.10791366906474,141.72287157768278,0.5342452101623859,1.1766520325629366,1.1098045840026918,3.1348195380390527,0.39899732160800994,0
474,2.3824884792626726,1.7811428086281487,2.0,0,5,217,5,1.7817198565298944,0.20276497695852536,0.17972350230414746,0.14285714285714285,0.16129032258064516,0.1336405529953917,0.17972350230414746,0.3824884792626728,0.20276497695852536,0.17972350230414746,217,0.217,262.889400921659,124.79960502708822,-1.0005088786745155,1.7961428473696106,1.7475194231167044,3.3829973579371884,0.3185894330291801,1
475,2.9365079365079363,0.6200733435408526,3.0,0,4,315,4,0.9067311122599803,0.0031746031746031746,0.015873015873015872,0.15873015873015872,0.6857142857142857,0.1365079365079365,0.0,0.0031746031746031746,0.0031746031746031746,0.0,315,0.315,241.75238095238095,135.37907013147682,-0.3661976105908476,0.5454271650649375,0.513805880185998,3.302705547098784,0.4295984888497358,0
477,3.727835051546392,0.966456237336283,4.0,1,5,485,4,1.3250770386942197,0.0,0.008247422680412371,0.08247422680412371,0.3422680412371134,0.30721649484536084,0.2597938144329897,0.2597938144329897,0.0,0.2597938144329897,485,0.485,191.4082474226804,130.8398425352515,0.4606502343386561,0.8600391344751965,0.7823094218117217,3.2671848172077356,0.4251662450675166,0
478,3.739130434782609,1.163037834651529,4.0,1,5,46,4,1.442219079367234,0.0,0.043478260869565216,0.10869565217391304,0.2391304347826087,0.2826086956521739,0.32608695652173914,0.32608695652173914,0.0,0.32608695652173914,46,0.046,239.8695652173913,140.92545053571996,0.3977621957171732,0.9979522399345737,0.9059840744945281,3.341368239065435,0.37954739573949386,0
479,3.094488188976378,0.801120949453354,3.0,1,5,127,4,1.1901713641481289,0.0,0.015748031496062992,0.2047244094488189,0.47244094488188976,0.28346456692913385,0.023622047244094488,0.023622047244094488,0.0,0.023622047244094488,127,0.127,285.6692913385827,136.24709434024817,-0.3379133470984991,0.7911161425593026,0.6948140855153603,3.432401536074877,0.3413977145074204,0
480,2.9880478087649402,0.7013248703027575,3.0,1,5,251,4,1.0491214291861268,0.0,0.0199203187250996,0.1752988047808765,0.6175298804780877,0.17131474103585656,0.01593625498007968,0.01593625498007968,0.0,0.01593625498007968,251,0.251,263.3625498007968,134.32223952820516,-0.2655871340598358,0.5589772690443253,0.4999013670513232,3.253634942824776,0.43429856938131534,0
481,3.4156378600823047,0.8207549843563636,4.0,0,5,243,5,1.1709774015907906,0.00411522633744856,0.01646090534979424,0.09876543209876543,0.36213991769547327,0.4773662551440329,0.0411522633744856,0.04526748971193416,0.00411522633744856,0.0411522633744856,243,0.243,256.95473251028807,133.42984199861462,0.06899038788301713,0.7211130357170691,0.5533870603259344,3.3466474721992876,0.3555635772671335,0
482,4.09009009009009,0.7925740521702866,4.0,1,5,111,4,1.1202840180434506,0.0,0.009009009009009009,0.009009009009009009,0.1891891891891892,0.46846846846846846,0.32432432432432434,0.32432432432432434,0.0,0.32432432432432434,111,0.111,251.26126126126127,142.2673355285561,0.9685961113200621,0.7166809540954202,1.063585001874113,3.1214939787700278,0.44607626327227345,0
483,3.7948717948717947,0.7319579790745533,4.0,2,5,39,3,1.0870467209013348,0.0,0.0,0.02564102564102564,0.3076923076923077,0.5128205128205128,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,39,0.039,329.53846153846155,146.9079278706737,0.2295277999390898,0.7226052874169574,0.6135813982584,3.565343994932705,0.2593025282271923,0
484,3.2777777777777777,1.077584965732381,3.0,1,5,72,4,1.3246540656769286,0.0,0.09722222222222222,0.041666666666666664,0.4861111111111111,0.2361111111111111,0.1388888888888889,0.1388888888888889,0.0,0.1388888888888889,72,0.072,246.01388888888889,146.545718776448,0.27253554965100246,1.0089230262401707,0.8151094325375173,3.005242228126775,0.47684257892254467,0
